,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/target/score/dataloader_idx_1,test/source/score/dataloader_idx_0,test/source/rmse/dataloader_idx_0,test/target/rmse/dataloader_idx_1,validation,epoch_time
467,rul-adapt/benchmark/qik9l589,PseudoLabelsApproach,8134529d-3000-4586-ad42-85b8a8ed6362,2,1,femto,cnn,transductive,0.40911850333213806,0.29527002573013306,0.4633783996105194,0.2886757552623749,0.3106285035610199,0.5551916408538818
468,rul-adapt/benchmark/t7ld8w5z,PseudoLabelsApproach,8134529d-3000-4586-ad42-85b8a8ed6362,2,1,femto,cnn,transductive,0.09001826494932175,0.14547917246818542,0.3324229419231415,0.3344787657260895,0.33256372809410095,0.5523683266206221
469,rul-adapt/benchmark/228eun8o,PseudoLabelsApproach,8134529d-3000-4586-ad42-85b8a8ed6362,2,1,femto,cnn,transductive,0.39997369050979614,0.2825703024864197,0.4753507673740387,0.28706446290016174,0.4070461094379425,0.5556502118706703
470,rul-adapt/benchmark/mo2cbihw,PseudoLabelsApproach,01720e29-ab95-4ac6-be79-510e7fa1f647,3,2,femto,cnn,transductive,0.11947140842676164,0.04634596034884453,0.41189950704574585,0.33424293994903564,0.3181827962398529,0.2663784921169281
471,rul-adapt/benchmark/ofmldwj6,PseudoLabelsApproach,01720e29-ab95-4ac6-be79-510e7fa1f647,3,2,femto,cnn,transductive,0.18222032487392423,0.056297171860933304,0.3610090911388397,0.3495566248893738,0.3738976716995239,0.2664760975610642
472,rul-adapt/benchmark/8iqqohkl,PseudoLabelsApproach,01720e29-ab95-4ac6-be79-510e7fa1f647,3,2,femto,cnn,transductive,0.1314176619052887,0.0521475188434124,0.3736240863800049,0.3283897638320923,0.3195565342903137,0.26805887398896394
473,rul-adapt/benchmark/xp5j4sbg,PseudoLabelsApproach,01720e29-ab95-4ac6-be79-510e7fa1f647,3,2,femto,cnn,transductive,0.1311616748571396,0.051982950419187546,0.3744058907032013,0.3284240663051605,0.31943202018737793,0.2662597370147705
474,rul-adapt/benchmark/kvm3uy8m,PseudoLabelsApproach,01720e29-ab95-4ac6-be79-510e7fa1f647,3,2,femto,cnn,transductive,0.11728011816740036,0.045322321355342865,0.4193920195102692,0.3362695574760437,0.3189280033111572,0.26803939819335937
475,rul-adapt/benchmark/cym65rmp,PseudoLabelsApproach,ff3ebe09-e702-40c8-94e8-d11df42fc7fe,1,2,femto,cnn,transductive,0.15003922581672668,0.09388063102960588,0.3288630545139313,0.3360026776790619,0.33812087774276733,0.5856146693229676
476,rul-adapt/benchmark/gvtr0vrl,PseudoLabelsApproach,ff3ebe09-e702-40c8-94e8-d11df42fc7fe,1,2,femto,cnn,transductive,0.10316916555166245,0.0543278269469738,0.4248836040496826,0.358476459980011,0.3313532769680023,0.5876190185546875
477,rul-adapt/benchmark/7zsk1ird,PseudoLabelsApproach,ff3ebe09-e702-40c8-94e8-d11df42fc7fe,1,2,femto,cnn,transductive,0.21030984818935392,0.2291746735572815,0.28483572602272034,0.4132683575153351,0.449021577835083,0.5856912732124329
478,rul-adapt/benchmark/tvd6r6e0,PseudoLabelsApproach,ff3ebe09-e702-40c8-94e8-d11df42fc7fe,1,2,femto,cnn,transductive,0.18788136541843417,0.16958050429821014,0.2969391644001007,0.3974537253379822,0.41507020592689514,0.58397376537323
479,rul-adapt/benchmark/xfxjtaio,PseudoLabelsApproach,ff3ebe09-e702-40c8-94e8-d11df42fc7fe,1,2,femto,cnn,transductive,0.2280469387769699,0.25186797976493835,0.2516626715660095,0.3724016845226288,0.4493189752101898,0.587615426381429
480,rul-adapt/benchmark/i8gls5ah,MmdApproach,207b0b69-ab68-4fa7-9759-270a96c4727f,3,2,xjtu-sy,cnn,transductive,0.3540304899215698,0.41105711460113525,0.3343457579612732,0.22533491253852844,0.15537749230861664,11.469843886115335
481,rul-adapt/benchmark/bebowpls,MmdApproach,207b0b69-ab68-4fa7-9759-270a96c4727f,3,2,xjtu-sy,cnn,transductive,0.2711644768714905,0.38684940338134766,0.35777947306632996,0.271854430437088,0.16477090120315552,11.43557626359603
482,rul-adapt/benchmark/yn854r9x,MmdApproach,207b0b69-ab68-4fa7-9759-270a96c4727f,3,2,xjtu-sy,cnn,transductive,0.36624160408973694,0.23471277952194217,0.4918718636035919,0.22322000563144684,0.15833953022956848,11.423549901871453
483,rul-adapt/benchmark/3c19jp13,MmdApproach,207b0b69-ab68-4fa7-9759-270a96c4727f,3,2,xjtu-sy,cnn,transductive,0.35241368412971497,0.29842308163642883,0.416062593460083,0.23224252462387085,0.1554980427026749,11.447720345697904
484,rul-adapt/benchmark/lknvvkko,MmdApproach,207b0b69-ab68-4fa7-9759-270a96c4727f,3,2,xjtu-sy,cnn,transductive,0.18881922960281372,0.2461954355239868,0.49718964099884033,0.25125089287757874,0.16814225912094116,11.37322148680687
485,rul-adapt/benchmark/d4ow7c7y,MmdApproach,944f0337-fbea-4194-847a-42939897fe31,3,1,xjtu-sy,cnn,transductive,0.09993063658475876,0.1141420602798462,0.7391294240951538,0.36130908131599426,0.2441190481185913,11.498533297330141
486,rul-adapt/benchmark/tduvakia,MmdApproach,944f0337-fbea-4194-847a-42939897fe31,3,1,xjtu-sy,cnn,transductive,0.19841961562633512,0.09331785142421722,0.3224064111709595,0.31709039211273193,0.20908063650131223,11.460529384158907
487,rul-adapt/benchmark/7o3hz3ow,MmdApproach,944f0337-fbea-4194-847a-42939897fe31,3,1,xjtu-sy,cnn,transductive,0.16528676450252533,0.0584292858839035,0.3101402223110199,0.29530248045921326,0.26808884739875793,11.581895065307616
488,rul-adapt/benchmark/kv6r5pm2,MmdApproach,944f0337-fbea-4194-847a-42939897fe31,3,1,xjtu-sy,cnn,transductive,0.15343327820301056,0.09428302198648451,0.2640218138694763,0.3058565855026245,0.29560717940330505,11.530839610099793
489,rul-adapt/benchmark/2jlsw8st,MmdApproach,944f0337-fbea-4194-847a-42939897fe31,3,1,xjtu-sy,cnn,transductive,0.1735466569662094,0.1493254005908966,0.6712484359741211,0.32670947909355164,0.24521957337856293,11.543060120414285
490,rul-adapt/benchmark/9grygv80,MmdApproach,7183c817-e699-4169-927a-6385e63a665f,2,1,xjtu-sy,cnn,transductive,0.12045587599277496,0.03340750187635422,0.4350978136062622,0.3328346908092499,0.21364560723304749,1.746130813251842
491,rul-adapt/benchmark/3r620nmf,MmdApproach,7183c817-e699-4169-927a-6385e63a665f,2,1,xjtu-sy,cnn,transductive,0.11819770932197572,0.02439587190747261,0.5338255763053894,0.33779239654541016,0.20624680817127228,1.7516752481460571
492,rul-adapt/benchmark/lqrmfoaj,MmdApproach,7183c817-e699-4169-927a-6385e63a665f,2,1,xjtu-sy,cnn,transductive,0.1382870078086853,0.03823902830481529,0.34777969121932983,0.3235500752925873,0.2116575688123703,1.7434175848960876
493,rul-adapt/benchmark/yuojndnp,MmdApproach,7183c817-e699-4169-927a-6385e63a665f,2,1,xjtu-sy,cnn,transductive,0.15677960216999054,0.07720958441495895,0.3622504472732544,0.3260505795478821,0.181350976228714,1.7424033045768739
494,rul-adapt/benchmark/39gz8uk3,MmdApproach,7183c817-e699-4169-927a-6385e63a665f,2,1,xjtu-sy,cnn,transductive,0.0965845137834549,0.025525899603962895,0.4801029562950134,0.3307020664215088,0.2168494462966919,1.7492031532785166
495,rul-adapt/benchmark/uwcivtkw,MmdApproach,d7b2b553-f040-4e59-839a-54d8d95efa7a,1,3,xjtu-sy,cnn,transductive,0.05407118424773216,0.40645521879196167,0.37609606981277466,0.29245319962501526,0.2800339460372925,0.8583925437927246
496,rul-adapt/benchmark/kzmyzwsf,MmdApproach,d7b2b553-f040-4e59-839a-54d8d95efa7a,1,3,xjtu-sy,cnn,transductive,0.0850510448217392,0.2933218479156494,0.4286629259586334,0.29672080278396606,0.25861209630966187,0.8632027529462983
497,rul-adapt/benchmark/skueatyj,MmdApproach,d7b2b553-f040-4e59-839a-54d8d95efa7a,1,3,xjtu-sy,cnn,transductive,0.035243112593889236,0.40275838971138,0.3787680268287658,0.31628337502479553,0.31403282284736633,0.8576271335283915
498,rul-adapt/benchmark/lmf6wpuy,MmdApproach,d7b2b553-f040-4e59-839a-54d8d95efa7a,1,3,xjtu-sy,cnn,transductive,0.013785267248749731,0.222244456410408,0.34691599011421204,0.3753940463066101,0.3493892252445221,0.8563846179417202
499,rul-adapt/benchmark/sq28ej81,MmdApproach,d7b2b553-f040-4e59-839a-54d8d95efa7a,1,3,xjtu-sy,cnn,transductive,0.015647582709789276,0.12692669034004211,0.3153775930404663,0.3560924232006073,0.3153502941131592,0.8504641771316528
500,rul-adapt/benchmark/hcb56g74,MmdApproach,cc1a2e09-460b-460a-be57-20a50bba584d,2,3,xjtu-sy,cnn,transductive,0.4448686838150024,0.06172880902886391,0.32481375336647034,0.2106795608997345,0.12930284440517426,1.8251273714262863
501,rul-adapt/benchmark/vul9za35,MmdApproach,cc1a2e09-460b-460a-be57-20a50bba584d,2,3,xjtu-sy,cnn,transductive,0.37980079650878906,0.04386179894208908,0.44315069913864136,0.24153615534305573,0.15884451568126678,1.820214046014322
502,rul-adapt/benchmark/zq3vtllz,MmdApproach,cc1a2e09-460b-460a-be57-20a50bba584d,2,3,xjtu-sy,cnn,transductive,0.12939336895942688,0.039745137095451355,0.4563717544078827,0.26781654357910156,0.16573920845985413,1.8242155383614933
503,rul-adapt/benchmark/krcsyooy,MmdApproach,cc1a2e09-460b-460a-be57-20a50bba584d,2,3,xjtu-sy,cnn,transductive,0.10540983825922012,0.03149419277906418,0.44621556997299194,0.2897500693798065,0.17958101630210876,1.8244144762715986
504,rul-adapt/benchmark/3te7iw86,MmdApproach,cc1a2e09-460b-460a-be57-20a50bba584d,2,3,xjtu-sy,cnn,transductive,0.4639762341976166,0.03526627644896507,0.4592761695384979,0.25434356927871704,0.17861567437648773,1.8378113389015198
505,rul-adapt/benchmark/s8dsscy6,MmdApproach,80f179d4-3a99-422d-b9c8-d03e6a79fa9f,1,2,xjtu-sy,cnn,transductive,0.06169397383928299,0.35998278856277466,0.3655598163604736,0.352007120847702,0.115160271525383,0.9201450149218241
506,rul-adapt/benchmark/irkw2qe1,MmdApproach,80f179d4-3a99-422d-b9c8-d03e6a79fa9f,1,2,xjtu-sy,cnn,transductive,0.06506992131471634,0.35957103967666626,0.36570116877555847,0.32134389877319336,0.1237783133983612,0.9128394668752496
507,rul-adapt/benchmark/0qymnn0q,MmdApproach,80f179d4-3a99-422d-b9c8-d03e6a79fa9f,1,2,xjtu-sy,cnn,transductive,0.05649640783667565,0.36719152331352234,0.3700205981731415,0.33705195784568787,0.1261126548051834,0.9188565749388474
508,rul-adapt/benchmark/nmwxxrm1,MmdApproach,80f179d4-3a99-422d-b9c8-d03e6a79fa9f,1,2,xjtu-sy,cnn,transductive,0.05932261422276497,0.2095549553632736,0.341913640499115,0.3344537317752838,0.13845962285995483,0.9206455435071673
509,rul-adapt/benchmark/tly6pj83,MmdApproach,80f179d4-3a99-422d-b9c8-d03e6a79fa9f,1,2,xjtu-sy,cnn,transductive,0.06436003744602203,0.3754604756832123,0.36757132411003113,0.30422940850257874,0.11379846185445786,0.9260656634966532
510,rul-adapt/benchmark/osl4pax7,MmdApproach,05bb039d-a731-4cc1-a356-58466f2e7f3a,3,1,femto,cnn,transductive,0.08022476732730865,0.05019044503569603,0.3628140389919281,0.3548957109451294,0.30405741930007935,0.30313033442343434
511,rul-adapt/benchmark/54amq7av,MmdApproach,05bb039d-a731-4cc1-a356-58466f2e7f3a,3,1,femto,cnn,transductive,0.08094887435436249,0.0532563216984272,0.3674662411212921,0.35463017225265503,0.3283565640449524,0.3044056495030721
512,rul-adapt/benchmark/4cx2rpoh,MmdApproach,05bb039d-a731-4cc1-a356-58466f2e7f3a,3,1,femto,cnn,transductive,0.08086861670017242,0.05320795997977257,0.3677985668182373,0.3548547923564911,0.32835644483566284,0.30693791914677276
513,rul-adapt/benchmark/e5qcr5vt,MmdApproach,05bb039d-a731-4cc1-a356-58466f2e7f3a,3,1,femto,cnn,transductive,0.0807405635714531,0.05310358852148056,0.3683365881443024,0.3552190363407135,0.32920098304748535,0.3087645458138507
514,rul-adapt/benchmark/u3sq77bw,MmdApproach,05bb039d-a731-4cc1-a356-58466f2e7f3a,3,1,femto,cnn,transductive,0.08459746837615967,0.05624033138155937,0.3530937135219574,0.34526050090789795,0.3291729986667633,0.3040903965632121
515,rul-adapt/benchmark/6lobacz2,MmdApproach,7634dc11-0363-4975-b94f-36dee9dbf9f5,1,3,femto,cnn,transductive,0.027663063257932663,0.08144111931324005,0.3432489037513733,0.4361433982849121,0.29988017678260803,1.0572728991508484
516,rul-adapt/benchmark/vx4az2pa,MmdApproach,7634dc11-0363-4975-b94f-36dee9dbf9f5,1,3,femto,cnn,transductive,0.04461591690778732,0.08525454252958298,0.3817223906517029,0.3281777799129486,0.3063884973526001,1.0561594724655152
517,rul-adapt/benchmark/vdu1w93f,MmdApproach,7634dc11-0363-4975-b94f-36dee9dbf9f5,1,3,femto,cnn,transductive,0.046578116714954376,0.07198476046323776,0.38528263568878174,0.4097568392753601,0.30671438574790955,1.0584072237429412
518,rul-adapt/benchmark/qo6y5i4q,MmdApproach,7634dc11-0363-4975-b94f-36dee9dbf9f5,1,3,femto,cnn,transductive,0.046522852033376694,0.07189957052469254,0.3856278359889984,0.4102071523666382,0.3066864609718323,1.0595824443376982
519,rul-adapt/benchmark/5lzrr664,MmdApproach,7634dc11-0363-4975-b94f-36dee9dbf9f5,1,3,femto,cnn,transductive,0.045994773507118225,0.07115133106708527,0.3886634111404419,0.4141472280025482,0.30649417638778687,1.059847272359408
520,rul-adapt/benchmark/4sn5ni6w,MmdApproach,6d12a3fd-fbae-42ca-851e-67a39e5125f8,3,2,femto,cnn,transductive,0.12688226997852323,0.04978492856025696,0.38767826557159424,0.3295880854129791,0.3179701566696167,0.2859241267045339
521,rul-adapt/benchmark/ly84mdq0,MmdApproach,6d12a3fd-fbae-42ca-851e-67a39e5125f8,3,2,femto,cnn,transductive,0.12514957785606384,0.04894304648041725,0.3931741416454315,0.3303713798522949,0.3177059590816498,0.2874179933129287
522,rul-adapt/benchmark/7mycshot,MmdApproach,6d12a3fd-fbae-42ca-851e-67a39e5125f8,3,2,femto,cnn,transductive,0.12379279732704164,0.048280488699674606,0.39760708808898926,0.3311249315738678,0.31763124465942383,0.290267166637239
523,rul-adapt/benchmark/byo87su3,MmdApproach,6d12a3fd-fbae-42ca-851e-67a39e5125f8,3,2,femto,cnn,transductive,0.10998450964689256,0.04020962491631508,0.500089704990387,0.3083406388759613,0.28068968653678894,0.28883429169654845
524,rul-adapt/benchmark/np5yu503,MmdApproach,6d12a3fd-fbae-42ca-851e-67a39e5125f8,3,2,femto,cnn,transductive,0.1221945509314537,0.04753970727324486,0.40280622243881226,0.33214065432548523,0.31769493222236633,0.2890627007735403
525,rul-adapt/benchmark/h0bqh8kz,MmdApproach,f7d3b53d-1ece-42b1-849a-f558c02a93d1,2,1,femto,cnn,transductive,0.1926712542772293,0.18450325727462769,0.4246984124183655,0.28151074051856995,0.15325897932052612,0.594588632707472
526,rul-adapt/benchmark/n021unrp,MmdApproach,f7d3b53d-1ece-42b1-849a-f558c02a93d1,2,1,femto,cnn,transductive,0.1018807739019394,0.15846867859363556,0.34494316577911377,0.3215012848377228,0.3451250493526459,0.5941760540008545
527,rul-adapt/benchmark/yvlkxitf,MmdApproach,f7d3b53d-1ece-42b1-849a-f558c02a93d1,2,1,femto,cnn,transductive,0.0994967594742775,0.1560854613780975,0.34215688705444336,0.3231866657733917,0.34233206510543823,0.5939684365246747
528,rul-adapt/benchmark/lxkxao98,MmdApproach,f7d3b53d-1ece-42b1-849a-f558c02a93d1,2,1,femto,cnn,transductive,0.09886907786130904,0.15565882623195648,0.34148749709129333,0.32419854402542114,0.33688315749168396,0.5959686778840565
529,rul-adapt/benchmark/uxxnac5u,MmdApproach,f7d3b53d-1ece-42b1-849a-f558c02a93d1,2,1,femto,cnn,transductive,0.3620033264160156,0.2288808971643448,0.46708789467811584,0.2974659204483032,0.14907124638557434,0.5974059169356888
530,rul-adapt/benchmark/8ejv4xn8,MmdApproach,ee331115-79b5-4d19-8f86-271931a2a677,2,3,femto,cnn,transductive,0.048751235008239746,0.12746378779411316,0.3230668604373932,0.3942740559577942,0.3233470022678375,0.5655630946159362
531,rul-adapt/benchmark/9r38nxbc,MmdApproach,ee331115-79b5-4d19-8f86-271931a2a677,2,3,femto,cnn,transductive,0.07646111398935318,0.16246215999126434,0.3500061631202698,0.30108100175857544,0.3636531829833984,0.5657431221008301
532,rul-adapt/benchmark/wwzxmy04,MmdApproach,ee331115-79b5-4d19-8f86-271931a2a677,2,3,femto,cnn,transductive,0.07748466730117798,0.16328169405460358,0.35110846161842346,0.2998213469982147,0.3653550446033478,0.5672309188281789
533,rul-adapt/benchmark/ii1yrzqk,MmdApproach,ee331115-79b5-4d19-8f86-271931a2a677,2,3,femto,cnn,transductive,0.04443126916885376,0.10206799954175948,0.35037142038345337,0.4699479639530182,0.3193022310733795,0.5660974383354187
534,rul-adapt/benchmark/h2o9fz94,MmdApproach,ee331115-79b5-4d19-8f86-271931a2a677,2,3,femto,cnn,transductive,0.03548430651426315,0.10448575764894484,0.35321006178855896,0.45696985721588135,0.308115154504776,0.5675331830978394
535,rul-adapt/benchmark/zczxwoom,MmdApproach,60fbd297-1197-4ba3-ba13-26085b239474,1,2,femto,cnn,transductive,0.1587979793548584,0.10080669075250626,0.3097573220729828,0.3474232852458954,0.3551585376262665,1.0612890362739562
536,rul-adapt/benchmark/1gpxj7ff,MmdApproach,60fbd297-1197-4ba3-ba13-26085b239474,1,2,femto,cnn,transductive,0.158539816737175,0.10411184281110764,0.3088814318180084,0.34368571639060974,0.3504354655742645,1.0616657733917236
537,rul-adapt/benchmark/w04caiq9,MmdApproach,60fbd297-1197-4ba3-ba13-26085b239474,1,2,femto,cnn,transductive,0.1282219439744949,0.0773218646645546,0.36574825644493103,0.32909974455833435,0.31830644607543945,1.0697595497657513
538,rul-adapt/benchmark/3vz2alyl,MmdApproach,60fbd297-1197-4ba3-ba13-26085b239474,1,2,femto,cnn,transductive,0.12752574682235718,0.0768473744392395,0.36732739210128784,0.32934653759002686,0.31793850660324097,1.0707582452080466
539,rul-adapt/benchmark/vcmbl6ie,MmdApproach,60fbd297-1197-4ba3-ba13-26085b239474,1,2,femto,cnn,transductive,0.15390589833259585,0.09644591063261032,0.2904169261455536,0.34845811128616333,0.3558404743671417,1.0635735446756536
540,rul-adapt/benchmark/dvt4saed,DannApproach,3ea257dd-b585-4971-94a8-5c242a273773,3,2,xjtu-sy,cnn,transductive,0.1664694994688034,0.10604233294725418,0.2906952202320099,0.2588481605052948,0.13322483003139496,10.915389728546142
541,rul-adapt/benchmark/dj7bivtv,DannApproach,3ea257dd-b585-4971-94a8-5c242a273773,3,2,xjtu-sy,cnn,transductive,0.4021239280700683,0.529136061668396,0.25859373807907104,0.2138233333826065,0.12846586108207703,10.903176398504348
542,rul-adapt/benchmark/5x6jml8y,DannApproach,3ea257dd-b585-4971-94a8-5c242a273773,3,2,xjtu-sy,cnn,transductive,0.21645519137382507,0.12953689694404602,0.23617571592330933,0.19612668454647064,0.1527886986732483,10.935907150137014
543,rul-adapt/benchmark/e16t4x01,DannApproach,3ea257dd-b585-4971-94a8-5c242a273773,3,2,xjtu-sy,cnn,transductive,0.37348902225494385,0.536037027835846,0.2326350063085556,0.22083179652690887,0.14512446522712708,10.950153180531093
544,rul-adapt/benchmark/t9a7jrmu,DannApproach,3ea257dd-b585-4971-94a8-5c242a273773,3,2,xjtu-sy,cnn,transductive,0.12982766330242157,0.08444039523601532,0.3303832411766052,0.4796915650367737,0.15653307735919952,10.937768881137554
545,rul-adapt/benchmark/hx8a11vk,DannApproach,1d8dd251-3694-4309-bcbb-e2a2099cde10,2,1,xjtu-sy,cnn,transductive,0.14375054836273193,0.06516848504543304,0.3877277970314026,0.31147176027297974,0.20710329711437225,1.6619534254074098
546,rul-adapt/benchmark/gphhb7aq,DannApproach,1d8dd251-3694-4309-bcbb-e2a2099cde10,2,1,xjtu-sy,cnn,transductive,0.11053171753883362,0.06700842827558517,0.3605067729949951,0.31067973375320435,0.2138817608356476,1.665270709991455
547,rul-adapt/benchmark/8u750tb5,DannApproach,1d8dd251-3694-4309-bcbb-e2a2099cde10,2,1,xjtu-sy,cnn,transductive,0.1039990559220314,0.04832528159022331,0.3674563467502594,0.31727108359336853,0.27072158455848694,1.6493395447731019
548,rul-adapt/benchmark/fmjwwnty,DannApproach,1d8dd251-3694-4309-bcbb-e2a2099cde10,2,1,xjtu-sy,cnn,transductive,0.08915505558252335,0.017435729503631592,0.4923952519893646,0.34042683243751526,0.22261017560958865,1.672425961494446
549,rul-adapt/benchmark/cjem6po5,DannApproach,1d8dd251-3694-4309-bcbb-e2a2099cde10,2,1,xjtu-sy,cnn,transductive,0.10956410318613052,0.04025277495384216,0.39217883348464966,0.32697367668151855,0.21324951946735385,1.6734320163726806
550,rul-adapt/benchmark/k6ar25wy,DannApproach,1dc30b05-4450-443c-a69a-54a184dd7636,3,1,xjtu-sy,cnn,transductive,0.0855114534497261,0.006522161420434713,0.5148988366127014,0.3255856931209564,0.2760283350944519,10.743251218795777
551,rul-adapt/benchmark/svu6yc9o,DannApproach,1dc30b05-4450-443c-a69a-54a184dd7636,3,1,xjtu-sy,cnn,transductive,0.19430513679981232,0.2770672142505646,0.4569825530052185,0.35715773701667786,0.20642948150634768,10.751560406251388
552,rul-adapt/benchmark/upt6bt7n,DannApproach,1dc30b05-4450-443c-a69a-54a184dd7636,3,1,xjtu-sy,cnn,transductive,0.1649390310049057,0.3624243438243866,0.38240310549736023,0.2935506999492645,0.2296701818704605,10.733858238567006
553,rul-adapt/benchmark/sjs1kt08,DannApproach,1dc30b05-4450-443c-a69a-54a184dd7636,3,1,xjtu-sy,cnn,transductive,0.2000935524702072,0.35417118668556213,0.3980139195919037,0.3128584325313568,0.21248555183410645,10.77461489764127
554,rul-adapt/benchmark/msdygfiq,DannApproach,1dc30b05-4450-443c-a69a-54a184dd7636,3,1,xjtu-sy,cnn,transductive,0.2018861174583435,0.2821801006793976,0.44855648279190063,0.29971423745155334,0.2223348766565323,10.747905534246694
555,rul-adapt/benchmark/9b9jyz4i,DannApproach,1c9d692c-8017-4b80-8eff-693014ee96cc,1,3,xjtu-sy,cnn,transductive,0.0076659186743199825,0.32289496064186096,0.35983583331108093,0.422673761844635,0.3992502391338349,0.8185459205082485
